,Sentence #,Word,Pos,Tag
38402,Sentence 3162,morning,NN,B-depart_time.period_of_day
38403,Sentence 3163,show,VB,O
38404,Sentence 3163,me,PRP,O
38405,Sentence 3163,the,DT,O
38406,Sentence 3163,flights,NNS,O
38407,Sentence 3163,on,IN,O
38408,Sentence 3163,delta,NN,B-airline_name
38409,Sentence 3163,from,IN,O
38410,Sentence 3163,atlanta,NN,B-fromloc
38411,Sentence 3163,in,IN,O
38412,Sentence 3163,the,DT,O
38413,Sentence 3163,morning,NN,B-depart_time.period_of_day
38414,Sentence 3164,list,NN,O
38415,Sentence 3164,flights,NNS,O
38416,Sentence 3164,from,IN,O
38417,Sentence 3164,atlanta,NN,B-fromloc
38418,Sentence 3164,to,TO,O
38419,Sentence 3164,boston,VB,B-toloc
38420,Sentence 3164,on,IN,O
38421,Sentence 3164,wednesday,JJ,B-depart_date.day_name
38422,Sentence 3164,afternoon,NN,B-depart_time.period_of_day
38423,Sentence 3164,and,CC,O
38424,Sentence 3164,thursday,JJ,B-depart_date.day_name
38425,Sentence 3164,morning,NN,B-depart_time.period_of_day
38426,Sentence 3165,show,VB,O
38427,Sentence 3165,me,PRP,O
38428,Sentence 3165,the,DT,O
38429,Sentence 3165,flights,NNS,O
38430,Sentence 3165,on,IN,O
38431,Sentence 3165,tuesday,JJ,B-depart_date.day_name
38432,Sentence 3165,morning,NN,B-depart_time.period_of_day
38433,Sentence 3165,from,IN,O
38434,Sentence 3165,charlotte,NN,B-fromloc
38435,Sentence 3165,to,TO,O
38436,Sentence 3165,baltimore,VB,B-toloc
38437,Sentence 3166,what,WDT,O
38438,Sentence 3166,are,VBP,O
38439,Sentence 3166,the,DT,O
38440,Sentence 3166,flights,NNS,O
38441,Sentence 3166,from,IN,O
38442,Sentence 3166,atlanta,NN,B-fromloc
38443,Sentence 3166,to,TO,O
38444,Sentence 3166,boston,VB,B-toloc
38445,Sentence 3166,in,IN,O
38446,Sentence 3166,the,DT,O
38447,Sentence 3166,afternoon,NN,B-depart_time.period_of_day
38448,Sentence 3167,show,VB,O
38449,Sentence 3167,me,PRP,O
38450,Sentence 3167,flights,NNS,O
38451,Sentence 3167,from,IN,O
38452,Sentence 3167,milwaukee,NN,B-fromloc
38453,Sentence 3167,to,TO,O
38454,Sentence 3167,orlando,VB,B-toloc
38455,Sentence 3167,on,IN,O
38456,Sentence 3167,thursday,JJ,B-depart_date.day_name
38457,Sentence 3167,morning,NN,B-depart_time.period_of_day
38458,Sentence 3168,list,NN,O
38459,Sentence 3168,flights,NNS,O
38460,Sentence 3168,from,IN,O
38461,Sentence 3168,atlanta,NN,B-fromloc
38462,Sentence 3168,to,TO,O
38463,Sentence 3168,boston,VB,B-toloc
38464,Sentence 3168,on,IN,O
38465,Sentence 3168,wednesday,JJ,B-depart_date.day_name
38466,Sentence 3168,afternoon,NN,B-depart_time.period_of_day
38467,Sentence 3169,list,NN,O
38468,Sentence 3169,all,DT,O
38469,Sentence 3169,flights,NNS,O
38470,Sentence 3169,leaving,VBG,O
38471,Sentence 3169,on,IN,O
38472,Sentence 3169,thursday,JJ,B-depart_date.day_name
38473,Sentence 3169,morning,NN,B-depart_time.period_of_day
38474,Sentence 3169,from,IN,O
38475,Sentence 3169,new,JJ,B-fromloc
38476,Sentence 3169,york,NN,I-fromloc
38477,Sentence 3169,city,NN,I-fromloc
38478,Sentence 3169,to,TO,O
38479,Sentence 3169,montreal,VB,B-toloc
38480,Sentence 3170,flights,NNS,O
38481,Sentence 3170,from,IN,O
38482,Sentence 3170,dallas,NNS,B-fromloc
38483,Sentence 3170,to,TO,O
38484,Sentence 3170,houston,VB,B-toloc
38485,Sentence 3170,in,IN,O
38486,Sentence 3170,the,DT,O
38487,Sentence 3170,morning,NN,B-depart_time.period_of_day
38488,Sentence 3171,which,WDT,O
38489,Sentence 3171,flights,NNS,O
38490,Sentence 3171,depart,VBP,O
38491,Sentence 3171,from,IN,O
38492,Sentence 3171,tampa,NN,B-fromloc
38493,Sentence 3171,in,IN,O
38494,Sentence 3171,the,DT,O
38495,Sentence 3171,early,JJ,B-depart_time.period_of_day
38496,Sentence 3171,evening,NN,B-depart_time.period_of_day
38497,Sentence 3171,and,CC,O
38498,Sentence 3171,arrive,NN,O
38499,Sentence 3171,in,IN,O
38500,Sentence 3171,cincinnati,NN,B-toloc
38501,Sentence 3172,does,VBZ,O
38502,Sentence 3172,delta,NNS,B-airline_name
38503,Sentence 3172,have,VB,O
38504,Sentence 3172,an,DT,O
38505,Sentence 3172,early,JJ,B-depart_time.period_of_day
38506,Sentence 3172,afternoon,NN,B-depart_time.period_of_day
38507,Sentence 3172,flight,NN,O
38508,Sentence 3172,from,IN,O
38509,Sentence 3172,boston,NN,B-fromloc
38510,Sentence 3172,to,TO,O
38511,Sentence 3172,san,VB,B-toloc
38512,Sentence 3172,francisco,NN,I-toloc
38513,Sentence 3173,what,WP,O
38514,Sentence 3173,flights,NNS,O
38515,Sentence 3173,are,VBP,O
38516,Sentence 3173,there,RB,O
38517,Sentence 3173,from,IN,O
38518,Sentence 3173,dallas,NNS,B-fromloc
38519,Sentence 3173,to,TO,O
38520,Sentence 3173,pittsburgh,VB,B-toloc
38521,Sentence 3173,on,IN,O
38522,Sentence 3173,monday,JJ,B-depart_date.day_name
38523,Sentence 3173,morning,NN,B-depart_time.period_of_day
38524,Sentence 3174,does,VBZ,O
38525,Sentence 3174,eastern,JJ,B-airline_name
38526,Sentence 3174,have,VB,O
38527,Sentence 3174,an,DT,O
38528,Sentence 3174,early,JJ,B-depart_time.period_of_day
38529,Sentence 3174,afternoon,NN,B-depart_time.period_of_day
38530,Sentence 3174,flight,NN,O
38531,Sentence 3174,from,IN,O
38532,Sentence 3174,boston,NN,B-fromloc
38533,Sentence 3174,to,TO,O
38534,Sentence 3174,san,VB,B-toloc
38535,Sentence 3174,francisco,NN,I-toloc
38536,Sentence 3175,chicago,NN,B-fromloc
38537,Sentence 3175,to,TO,O
38538,Sentence 3175,seattle,VB,B-toloc
38539,Sentence 3175,saturday,JJ,B-depart_date.day_name
38540,Sentence 3175,morning,NN,B-depart_time.period_of_day
38541,Sentence 3176,morning,NN,B-depart_time.period_of_day
38542,Sentence 3176,flight,NN,O
38543,Sentence 3176,from,IN,O
38544,Sentence 3176,oakland,NN,B-fromloc
38545,Sentence 3176,to,TO,O
38546,Sentence 3176,dallas,VB,B-toloc
38547,Sentence 3177,please,JJ,O
38548,Sentence 3177,list,NN,O
38549,Sentence 3177,afternoon,NN,B-depart_time.period_of_day
38550,Sentence 3177,flights,NNS,O
38551,Sentence 3177,between,IN,O
38552,Sentence 3177,st.,NN,B-fromloc
38553,Sentence 3177,petersburg,NN,I-fromloc
38554,Sentence 3177,and,CC,O
38555,Sentence 3177,charlotte,NN,B-toloc
38556,Sentence 3178,give,VB,O
38557,Sentence 3178,me,PRP,O
38558,Sentence 3178,morning,NN,B-depart_time.period_of_day
38559,Sentence 3178,flights,NNS,O
38560,Sentence 3178,from,IN,O
38561,Sentence 3178,charlotte,NN,B-fromloc
38562,Sentence 3178,to,TO,O
38563,Sentence 3178,baltimore,VB,B-toloc
38564,Sentence 3179,please,VB,O
38565,Sentence 3179,list,NN,O
38566,Sentence 3179,all,DT,O
38567,Sentence 3179,flights,NNS,O
38568,Sentence 3179,leaving,VBG,O
38569,Sentence 3179,on,IN,O
38570,Sentence 3179,thursday,JJ,B-depart_date.day_name
38571,Sentence 3179,morning,NN,B-depart_time.period_of_day
38572,Sentence 3179,from,IN,O
38573,Sentence 3179,new,JJ,B-fromloc
38574,Sentence 3179,york,NN,I-fromloc
38575,Sentence 3179,city,NN,I-fromloc
38576,Sentence 3179,to,TO,O
38577,Sentence 3179,toronto,VB,B-toloc
38578,Sentence 3180,show,NN,O
38579,Sentence 3180,all,DT,O
38580,Sentence 3180,wednesday,JJ,B-depart_date.day_name
38581,Sentence 3180,morning,NN,B-depart_time.period_of_day
38582,Sentence 3180,flights,NNS,O
38583,Sentence 3180,from,IN,O
38584,Sentence 3180,denver,NN,B-fromloc
38585,Sentence 3180,to,TO,O
38586,Sentence 3180,boston,VB,B-toloc
38587,Sentence 3181,is,VBZ,O
38588,Sentence 3181,there,EX,O
38589,Sentence 3181,a,DT,O
38590,Sentence 3181,flight,NN,O
38591,Sentence 3181,from,IN,O
38592,Sentence 3181,charlotte,NN,B-fromloc
38593,Sentence 3181,to,TO,O
38594,Sentence 3181,newark,VB,B-toloc
38595,Sentence 3181,on,IN,O
38596,Sentence 3181,tuesday,NN,B-depart_date.day_name
38597,Sentence 3181,evening,NN,B-depart_time.period_of_day
38598,Sentence 3182,i,NN,O
38599,Sentence 3182,also,RB,O
38600,Sentence 3182,need,VBP,O
38601,Sentence 3182,to,TO,O
38602,Sentence 3182,go,VB,O
38603,Sentence 3182,to,TO,O
38604,Sentence 3182,san,VB,B-toloc
38605,Sentence 3182,francisco,NN,I-toloc
38606,Sentence 3182,on,IN,O
38607,Sentence 3182,wednesday,JJ,B-depart_date.day_name
38608,Sentence 3182,evening,VBG,B-depart_time.period_of_day
38609,Sentence 3182,from,IN,O
38610,Sentence 3182,dallas,NN,B-fromloc
38611,Sentence 3183,show,VB,O
38612,Sentence 3183,me,PRP,O
38613,Sentence 3183,the,DT,O
38614,Sentence 3183,evening,VBG,B-depart_time.period_of_day
38615,Sentence 3183,flights,NNS,O
38616,Sentence 3183,from,IN,O
38617,Sentence 3183,philadelphia,NN,B-fromloc
38618,Sentence 3183,to,TO,O
38619,Sentence 3183,atlanta,VB,B-toloc
38620,Sentence 3184,please,VB,O
38621,Sentence 3184,list,NN,O
38622,Sentence 3184,the,DT,O
38623,Sentence 3184,friday,JJ,B-depart_date.day_name
38624,Sentence 3184,night,NN,B-depart_time.period_of_day
38625,Sentence 3184,flights,NNS,O
38626,Sentence 3184,from,IN,O
38627,Sentence 3184,st.,NN,B-fromloc
38628,Sentence 3184,paul,NN,I-fromloc
38629,Sentence 3184,to,TO,O
38630,Sentence 3184,kansas,VB,B-toloc
38631,Sentence 3184,city,NN,I-toloc
38632,Sentence 3185,what,WP,O
38633,Sentence 3185,flights,NNS,O
38634,Sentence 3185,leave,VBP,O
38635,Sentence 3185,from,IN,O
38636,Sentence 3185,boston,NN,B-fromloc
38637,Sentence 3185,to,TO,O
38638,Sentence 3185,pittsburgh,VB,B-toloc
38639,Sentence 3185,in,IN,O
38640,Sentence 3185,the,DT,O
38641,Sentence 3185,morning,NN,B-depart_time.period_of_day
38642,Sentence 3186,what,WP,O
38643,Sentence 3186,flights,NNS,O
38644,Sentence 3186,are,VBP,O
38645,Sentence 3186,available,JJ,O
38646,Sentence 3186,wednesday,JJ,B-depart_date.day_name
38647,Sentence 3186,afternoon,NN,B-depart_time.period_of_day
38648,Sentence 3186,from,IN,O
38649,Sentence 3186,atlanta,NN,B-fromloc
38650,Sentence 3186,to,TO,O
38651,Sentence 3186,san,VB,B-toloc
38652,Sentence 3186,francisco,NN,I-toloc
38653,Sentence 3187,show,NN,O
38654,Sentence 3187,all,DT,O
38655,Sentence 3187,tuesday,JJ,B-depart_date.day_name
38656,Sentence 3187,morning,NN,B-depart_time.period_of_day
38657,Sentence 3187,flights,NNS,O
38658,Sentence 3187,from,IN,O
38659,Sentence 3187,pittsburgh,NN,B-fromloc
38660,Sentence 3187,to,TO,O
38661,Sentence 3187,denver,VB,B-toloc
38662,Sentence 3188,please,VB,O
38663,Sentence 3188,list,NN,O
38664,Sentence 3188,all,DT,O
38665,Sentence 3188,flights,NNS,O
38666,Sentence 3188,from,IN,O
38667,Sentence 3188,nashville,NN,B-fromloc
38668,Sentence 3188,to,TO,O
38669,Sentence 3188,memphis,VB,B-toloc
38670,Sentence 3188,on,IN,O
38671,Sentence 3188,monday,NN,B-depart_date.day_name
38672,Sentence 3188,morning,NN,B-depart_time.period_of_day
38673,Sentence 3189,monday,JJ,B-depart_date.day_name
38674,Sentence 3189,morning,NN,B-depart_time.period_of_day
38675,Sentence 3189,i,NN,O
38676,Sentence 3189,would,MD,O
38677,Sentence 3189,like,VB,O
38678,Sentence 3189,to,TO,O
38679,Sentence 3189,fly,VB,O
38680,Sentence 3189,from,IN,O
38681,Sentence 3189,columbus,NN,B-fromloc
38682,Sentence 3189,to,TO,O
38683,Sentence 3189,indianapolis,VB,B-toloc
38684,Sentence 3190,how,WRB,O
38685,Sentence 3190,about,IN,O
38686,Sentence 3190,a,DT,O
38687,Sentence 3190,flight,NN,O
38688,Sentence 3190,from,IN,O
38689,Sentence 3190,milwaukee,NN,B-fromloc
38690,Sentence 3190,to,TO,O
38691,Sentence 3190,st.,VB,B-toloc
38692,Sentence 3190,louis,NN,I-toloc
38693,Sentence 3190,that,WDT,O
38694,Sentence 3190,leaves,VBZ,O
38695,Sentence 3190,monday,JJ,B-depart_date.day_name
38696,Sentence 3190,night,NN,B-depart_time.period_of_day
38697,Sentence 3191,show,VB,O
38698,Sentence 3191,me,PRP,O
38699,Sentence 3191,wednesday,JJ,B-depart_date.day_name
38700,Sentence 3191,afternoon,NN,B-depart_time.period_of_day
38701,Sentence 3191,flights,NNS,O
38702,Sentence 3191,from,IN,O
38703,Sentence 3191,denver,NN,B-fromloc
38704,Sentence 3191,to,TO,O
38705,Sentence 3191,san,VB,B-toloc
38706,Sentence 3191,francisco,NN,I-toloc
38707,Sentence 3192,list,NN,O
38708,Sentence 3192,flights,NNS,O
38709,Sentence 3192,from,IN,O
38710,Sentence 3192,atlanta,NN,B-fromloc
38711,Sentence 3192,to,TO,O
38712,Sentence 3192,toronto,VB,B-toloc
38713,Sentence 3192,friday,JJ,B-depart_date.day_name
38714,Sentence 3192,afternoon,NN,B-depart_time.period_of_day
38715,Sentence 3193,i,NN,O
38716,Sentence 3193,want,VBP,O
38717,Sentence 3193,an,DT,O
38718,Sentence 3193,early,JJ,B-depart_time.period_of_day
38719,Sentence 3193,morning,NN,B-depart_time.period_of_day
38720,Sentence 3193,flight,NN,O
38721,Sentence 3193,from,IN,O
38722,Sentence 3193,boston,NN,B-fromloc
38723,Sentence 3193,to,TO,O
38724,Sentence 3193,philadelphia,VB,B-toloc
38725,Sentence 3194,i,NN,O
38726,Sentence 3194,would,MD,O
38727,Sentence 3194,like,VB,O
38728,Sentence 3194,information,NN,O
38729,Sentence 3194,on,IN,O
38730,Sentence 3194,flights,NNS,O
38731,Sentence 3194,leaving,VBG,O
38732,Sentence 3194,atlanta,NN,B-fromloc
38733,Sentence 3194,in,IN,O
38734,Sentence 3194,the,DT,O
38735,Sentence 3194,afternoon,NN,B-depart_time.period_of_day
38736,Sentence 3194,arriving,VBG,O
38737,Sentence 3194,in,IN,O
38738,Sentence 3194,dallas,NN,B-toloc
38739,Sentence 3195,show,VB,O
38740,Sentence 3195,me,PRP,O
38741,Sentence 3195,the,DT,O
38742,Sentence 3195,flights,NNS,O
38743,Sentence 3195,in,IN,O
38744,Sentence 3195,from,IN,O
38745,Sentence 3195,minneapolis,NN,B-fromloc
38746,Sentence 3195,to,TO,O
38747,Sentence 3195,indianapolis,VB,B-toloc
38748,Sentence 3195,on,IN,O
38749,Sentence 3195,tuesday,JJ,B-depart_date.day_name
38750,Sentence 3195,afternoon,NN,B-depart_time.period_of_day
38751,Sentence 3196,what,WP,O
38752,Sentence 3196,delta,VBZ,B-airline_name
38753,Sentence 3196,flights,NNS,O
38754,Sentence 3196,fly,NN,O
38755,Sentence 3196,from,IN,O
38756,Sentence 3196,washington,NN,B-fromloc
38757,Sentence 3196,to,TO,O
38758,Sentence 3196,dallas,VB,B-toloc
38759,Sentence 3196,in,IN,O
38760,Sentence 3196,the,DT,O
38761,Sentence 3196,morning,NN,B-depart_time.period_of_day
38762,Sentence 3197,what,WP,O
38763,Sentence 3197,flights,NNS,O
38764,Sentence 3197,leave,VBP,O
38765,Sentence 3197,from,IN,O
38766,Sentence 3197,cincinnati,NN,B-fromloc
38767,Sentence 3197,in,IN,O
38768,Sentence 3197,the,DT,O
38769,Sentence 3197,morning,NN,B-depart_time.period_of_day
38770,Sentence 3197,and,CC,O
38771,Sentence 3197,arrive,NN,O
38772,Sentence 3197,in,IN,O
38773,Sentence 3197,tampa,NN,B-toloc
38774,Sentence 3198,list,NN,O
38775,Sentence 3198,wednesday,NN,B-depart_date.day_name
38776,Sentence 3198,night,NN,B-depart_time.period_of_day
38777,Sentence 3198,flights,NNS,O
38778,Sentence 3198,from,IN,O
38779,Sentence 3198,oakland,NN,B-fromloc
38780,Sentence 3198,to,TO,O
38781,Sentence 3198,salt,VB,B-toloc
38782,Sentence 3198,lake,JJ,I-toloc
38783,Sentence 3198,city,NN,I-toloc
38784,Sentence 3199,am,VBP,B-depart_time.period_of_day
38785,Sentence 3199,flights,NNS,O
38786,Sentence 3199,from,IN,O
38787,Sentence 3199,dallas,NN,B-fromloc
38788,Sentence 3199,to,TO,O
38789,Sentence 3199,san,VB,B-toloc
38790,Sentence 3199,francisco,NN,I-toloc
38791,Sentence 3200,i,NN,O
38792,Sentence 3200,want,VBP,O
38793,Sentence 3200,a,DT,O
38794,Sentence 3200,flight,NN,O
38795,Sentence 3200,from,IN,O
38796,Sentence 3200,los,NN,B-fromloc
38797,Sentence 3200,angeles,NNS,I-fromloc
38798,Sentence 3200,to,TO,O
38799,Sentence 3200,charlotte,VB,B-toloc
38800,Sentence 3200,that,DT,O
38801,Sentence 3200,leaves,VBZ,O
38802,Sentence 3200,on,IN,O
38803,Sentence 3200,a,DT,O
38804,Sentence 3200,weekday,JJ,B-depart_date.day_name
38805,Sentence 3200,morning,NN,B-depart_time.period_of_day
38806,Sentence 3201,what,WP,O
38807,Sentence 3201,do,VBP,O
38808,Sentence 3201,you,PRP,O
38809,Sentence 3201,have,VBP,O
38810,Sentence 3201,from,IN,O
38811,Sentence 3201,philadelphia,NN,B-fromloc
38812,Sentence 3201,to,TO,O
38813,Sentence 3201,dallas,VB,B-toloc
38814,Sentence 3201,on,IN,O
38815,Sentence 3201,saturday,JJ,B-depart_date.day_name
38816,Sentence 3201,morning,NN,B-depart_time.period_of_day
38817,Sentence 3202,what,WP,O
38818,Sentence 3202,flights,NNS,O
38819,Sentence 3202,are,VBP,O
38820,Sentence 3202,available,JJ,O
38821,Sentence 3202,friday,JJ,B-depart_date.day_name
38822,Sentence 3202,afternoon,NN,B-depart_time.period_of_day
38823,Sentence 3202,from,IN,O
38824,Sentence 3202,atlanta,NN,B-fromloc
38825,Sentence 3202,to,TO,O
38826,Sentence 3202,dallas,VB,B-toloc
38827,Sentence 3203,please,JJ,O
38828,Sentence 3203,list,NN,O
38829,Sentence 3203,pm,NN,B-depart_time.period_of_day
38830,Sentence 3203,flights,NNS,O
38831,Sentence 3203,from,IN,O
38832,Sentence 3203,boston,NN,B-fromloc
38833,Sentence 3203,pittsburgh,NN,B-fromloc
38834,Sentence 3204,what,WDT,O
38835,Sentence 3204,are,VBP,O
38836,Sentence 3204,the,DT,O
38837,Sentence 3204,flights,NNS,O
38838,Sentence 3204,from,IN,O
38839,Sentence 3204,st.,NN,B-fromloc
38840,Sentence 3204,louis,NN,I-fromloc
38841,Sentence 3204,to,TO,O
38842,Sentence 3204,burbank,VB,B-toloc
38843,Sentence 3204,sunday,JJ,B-depart_date.day_name
38844,Sentence 3204,evening,NN,B-depart_time.period_of_day
38845,Sentence 3205,show,VB,O
38846,Sentence 3205,me,PRP,O
38847,Sentence 3205,flights,NNS,O
38848,Sentence 3205,from,IN,O
38849,Sentence 3205,pittsburgh,NN,B-fromloc
38850,Sentence 3205,to,TO,O
38851,Sentence 3205,philadelphia,VB,B-toloc
38852,Sentence 3205,on,IN,O
38853,Sentence 3205,wednesday,NN,B-depart_date.day_name
38854,Sentence 3205,morning,NN,B-depart_time.period_of_day
38855,Sentence 3206,please,JJ,O
38856,Sentence 3206,list,NN,O
38857,Sentence 3206,am,VBP,B-depart_time.period_of_day
38858,Sentence 3206,flights,NNS,O
38859,Sentence 3206,leaving,VBG,O
38860,Sentence 3206,san,JJ,B-fromloc
38861,Sentence 3206,francisco,JJ,I-fromloc
38862,Sentence 3206,boston,NN,B-fromloc
38863,Sentence 3207,show,NN,O
38864,Sentence 3207,afternoon,NN,B-depart_time.period_of_day
38865,Sentence 3207,flights,NNS,O
38866,Sentence 3207,from,IN,O
38867,Sentence 3207,dallas,NN,B-fromloc
38868,Sentence 3207,to,TO,O
38869,Sentence 3207,san,VB,B-toloc
38870,Sentence 3207,francisco,NN,I-toloc
38871,Sentence 3208,what,WP,O
38872,Sentence 3208,flights,NNS,O
38873,Sentence 3208,are,VBP,O
38874,Sentence 3208,available,JJ,O
38875,Sentence 3208,from,IN,O
38876,Sentence 3208,pittsburgh,NN,B-fromloc
38877,Sentence 3208,to,TO,O
38878,Sentence 3208,baltimore,VB,B-toloc
38879,Sentence 3208,on,IN,O
38880,Sentence 3208,thursday,JJ,B-depart_date.day_name
38881,Sentence 3208,morning,NN,B-depart_time.period_of_day
38882,Sentence 3209,show,VB,O
38883,Sentence 3209,me,PRP,O
38884,Sentence 3209,flights,NNS,O
38885,Sentence 3209,available,JJ,O
38886,Sentence 3209,from,IN,O
38887,Sentence 3209,atlanta,NN,B-fromloc
38888,Sentence 3209,to,TO,O
38889,Sentence 3209,baltimore,VB,B-toloc
38890,Sentence 3209,leaving,VBG,O
38891,Sentence 3209,on,IN,O
38892,Sentence 3209,monday,NN,B-depart_date.day_name
38893,Sentence 3209,morning,NN,B-depart_time.period_of_day
38894,Sentence 3210,when,WRB,O
38895,Sentence 3210,can,MD,O
38896,Sentence 3210,i,VB,O
38897,Sentence 3210,fly,NN,O
38898,Sentence 3210,from,IN,O
38899,Sentence 3210,philadelphia,NN,B-fromloc
38900,Sentence 3210,to,TO,O
38901,Sentence 3210,dallas,VB,B-toloc
38902,Sentence 3210,on,IN,O
38903,Sentence 3210,a,DT,O
38904,Sentence 3210,saturday,JJ,B-depart_date.day_name
38905,Sentence 3210,morning,NN,B-depart_time.period_of_day
38906,Sentence 3211,what,WP,O
38907,Sentence 3211,flights,NNS,O
38908,Sentence 3211,are,VBP,O
38909,Sentence 3211,available,JJ,O
38910,Sentence 3211,thursday,JJ,B-depart_date.day_name
38911,Sentence 3211,afternoon,NN,B-depart_time.period_of_day
38912,Sentence 3211,from,IN,O
38913,Sentence 3211,baltimore,NN,B-fromloc
38914,Sentence 3211,to,TO,O
38915,Sentence 3211,atlanta,VB,B-toloc
38916,Sentence 3212,please,VB,O
38917,Sentence 3212,list,NN,O
38918,Sentence 3212,the,DT,O
38919,Sentence 3212,afternoon,NN,B-depart_time.period_of_day
38920,Sentence 3212,flights,NNS,O
38921,Sentence 3212,from,IN,O
38922,Sentence 3212,charlotte,NN,B-fromloc
38923,Sentence 3212,to,TO,O
38924,Sentence 3212,minneapolis,VB,B-toloc
38925,Sentence 3213,i,NNS,O
38926,Sentence 3213,need,VBP,O
38927,Sentence 3213,information,NN,O
38928,Sentence 3213,for,IN,O
38929,Sentence 3213,flights,NNS,O
38930,Sentence 3213,leaving,VBG,O
38931,Sentence 3213,san,JJ,B-fromloc
38932,Sentence 3213,francisco,NN,I-fromloc
38933,Sentence 3213,on,IN,O
38934,Sentence 3213,thursday,JJ,B-depart_date.day_name
38935,Sentence 3213,evening,NN,B-depart_time.period_of_day
38936,Sentence 3213,and,CC,O
38937,Sentence 3213,returning,VBG,O
38938,Sentence 3213,to,TO,O
38939,Sentence 3213,boston,VB,B-toloc
38940,Sentence 3214,i,NN,O
38941,Sentence 3214,would,MD,O
38942,Sentence 3214,like,VB,O
38943,Sentence 3214,a,DT,O
38944,Sentence 3214,flight,NN,O
38945,Sentence 3214,on,IN,O
38946,Sentence 3214,friday,JJ,B-depart_date.day_name
38947,Sentence 3214,morning,NN,B-depart_time.period_of_day
38948,Sentence 3214,from,IN,O
38949,Sentence 3214,toronto,NN,B-fromloc
38950,Sentence 3214,to,TO,O
38951,Sentence 3214,montreal,VB,B-toloc
38952,Sentence 3215,what,WDT,O
38953,Sentence 3215,are,VBP,O
38954,Sentence 3215,the,DT,O
38955,Sentence 3215,flights,NNS,O
38956,Sentence 3215,available,JJ,O
38957,Sentence 3215,in,IN,O
38958,Sentence 3215,the,DT,O
38959,Sentence 3215,morning,NN,B-depart_time.period_of_day
38960,Sentence 3215,between,IN,O
38961,Sentence 3215,boston,NN,B-fromloc
38962,Sentence 3215,and,CC,O
38963,Sentence 3215,denver,NN,B-toloc
38964,Sentence 3216,miami,NN,B-fromloc
38965,Sentence 3216,to,TO,O
38966,Sentence 3216,cleveland,VB,B-toloc
38967,Sentence 3216,sunday,JJ,B-depart_date.day_name
38968,Sentence 3216,afternoon,NN,B-depart_time.period_of_day
38969,Sentence 3217,i,JJ,O
38970,Sentence 3217,d,MD,O
38971,Sentence 3217,like,VB,O
38972,Sentence 3217,information,NN,O
38973,Sentence 3217,on,IN,O
38974,Sentence 3217,a,DT,O
38975,Sentence 3217,flight,NN,O
38976,Sentence 3217,from,IN,O
38977,Sentence 3217,atlanta,NN,B-fromloc
38978,Sentence 3217,to,TO,O
38979,Sentence 3217,denver,VB,B-toloc
38980,Sentence 3217,a,DT,O
38981,Sentence 3217,morning,NN,B-depart_time.period_of_day
38982,Sentence 3217,flight,NN,O
38983,Sentence 3218,show,VB,O
38984,Sentence 3218,me,PRP,O
